state,district,crop,year,season,area_hectares,Area Units,production_tonnes,Production Units,yield_kg_per_hectare,subdivision,year_num
Maharashtra,CHANDRAPUR,Jowar,2000-01,Kharif,17700.0,Hectare,31000.0,Tonnes,1751.4124293785312,Vidarbha,2000
Maharashtra,DHULE,Jowar,1997-98,Kharif,75300.0,Hectare,94400.0,Tonnes,1253.6520584329348,Madhya Maharashtra,1997
Maharashtra,DHULE,Jowar,1997-98,Rabi,42800.0,Hectare,35500.0,Tonnes,829.4392523364486,Madhya Maharashtra,1997
Maharashtra,DHULE,Jowar,1998-99,Kharif,73000.0,Hectare,119200.0,Tonnes,1632.876712328767,Madhya Maharashtra,1998
Maharashtra,DHULE,Jowar,1998-99,Rabi,46600.0,Hectare,48400.0,Tonnes,1038.62660944206,Madhya Maharashtra,1998
Maharashtra,DHULE,Jowar,1999-00,Kharif,35600.0,Hectare,33900.0,Tonnes,952.247191011236,Madhya Maharashtra,1999
Maharashtra,DHULE,Jowar,1999-00,Rabi,10000.0,Hectare,10300.0,Tonnes,1030.0,Madhya Maharashtra,1999
Maharashtra,DHULE,Jowar,2000-01,Kharif,36900.0,Hectare,19300.0,Tonnes,523.0352303523035,Madhya Maharashtra,2000
Maharashtra,DHULE,Jowar,2000-01,Rabi,4300.0,Hectare,1700.0,Tonnes,395.3488372093023,Madhya Maharashtra,2000
Maharashtra,GADCHIROLI,Jowar,1997-98,Kharif,100.0,Hectare,100.0,Tonnes,1000.0,Vidarbha,1997
Maharashtra,GADCHIROLI,Jowar,1997-98,Rabi,18200.0,Hectare,5900.0,Tonnes,324.1758241758242,Vidarbha,1997
Maharashtra,GADCHIROLI,Jowar,1998-99,Kharif,100.0,Hectare,100.0,Tonnes,1000.0,Vidarbha,1998
Maharashtra,GADCHIROLI,Jowar,1999-00,Rabi,13100.0,Hectare,5000.0,Tonnes,381.67938931297715,Vidarbha,1999
Maharashtra,GADCHIROLI,Jowar,2000-01,Rabi,9900.0,Hectare,3300.0,Tonnes,333.3333333333333,Vidarbha,2000
Maharashtra,GONDIA,Jowar,1999-00,Kharif,81900.0,Hectare,118100.0,Tonnes,1442.002442002442,Vidarbha,1999
Maharashtra,GONDIA,Jowar,1999-00,Rabi,18300.0,Hectare,7400.0,Tonnes,404.3715846994535,Vidarbha,1999
Maharashtra,HINGOLI,Jowar,2000-01,Kharif,84100.0,Hectare,108000.0,Tonnes,1284.1854934601665,Matathwada,2000
Maharashtra,HINGOLI,Jowar,2000-01,Rabi,19200.0,Hectare,11800.0,Tonnes,614.5833333333334,Matathwada,2000
Maharashtra,JALGAON,Jowar,1997-98,Rabi,54000.0,Hectare,57400.0,Tonnes,1062.9629629629628,Madhya Maharashtra,1997
Maharashtra,JALGAON,Jowar,1998-99,Rabi,61300.0,Hectare,75000.0,Tonnes,1223.4910277324632,Madhya Maharashtra,1998
Maharashtra,JALGAON,Jowar,1999-00,Kharif,145400.0,Hectare,237700.0,Tonnes,1634.8005502063274,Madhya Maharashtra,1999
Maharashtra,JALGAON,Jowar,1999-00,Rabi,74300.0,Hectare,96700.0,Tonnes,1301.4804845222072,Madhya Maharashtra,1999
Maharashtra,JALGAON,Jowar,2000-01,Kharif,142100.0,Hectare,167100.0,Tonnes,1175.932441942294,Madhya Maharashtra,2000
Maharashtra,JALGAON,Jowar,2000-01,Rabi,27900.0,Hectare,28000.0,Tonnes,1003.5842293906809,Madhya Maharashtra,2000
Maharashtra,JALNA,Jowar,1997-98,Kharif,36300.0,Hectare,37500.0,Tonnes,1033.0578512396692,Matathwada,1997
Maharashtra,JALNA,Jowar,1997-98,Rabi,148600.0,Hectare,71000.0,Tonnes,477.79273216689097,Matathwada,1997
Maharashtra,JALNA,Jowar,1998-99,Kharif,36200.0,Hectare,45800.0,Tonnes,1265.1933701657458,Matathwada,1998
Maharashtra,JALNA,Jowar,1998-99,Rabi,129900.0,Hectare,94500.0,Tonnes,727.4826789838337,Matathwada,1998
Maharashtra,JALNA,Jowar,1999-00,Kharif,37000.0,Hectare,39300.0,Tonnes,1062.1621621621623,Matathwada,1999
Maharashtra,JALNA,Jowar,1999-00,Rabi,147800.0,Hectare,123500.0,Tonnes,835.5886332882274,Matathwada,1999
Maharashtra,JALNA,Jowar,2000-01,Kharif,28000.0,Hectare,28600.0,Tonnes,1021.4285714285713,Matathwada,2000
Maharashtra,JALNA,Jowar,2000-01,Rabi,149300.0,Hectare,104900.0,Tonnes,702.6121902210315,Matathwada,2000
Maharashtra,KOLHAPUR,Jowar,1997-98,Rabi,10300.0,Hectare,8800.0,Tonnes,854.3689320388349,Madhya Maharashtra,1997
Maharashtra,KOLHAPUR,Jowar,1998-99,Rabi,12100.0,Hectare,13800.0,Tonnes,1140.495867768595,Madhya Maharashtra,1998
Maharashtra,KOLHAPUR,Jowar,1999-00,Rabi,14300.0,Hectare,16800.0,Tonnes,1174.8251748251748,Madhya Maharashtra,1999
Maharashtra,KOLHAPUR,Jowar,2000-01,Kharif,12400.0,Hectare,19600.0,Tonnes,1580.6451612903224,Madhya Maharashtra,2000
Maharashtra,KOLHAPUR,Jowar,2000-01,Rabi,11500.0,Hectare,15100.0,Tonnes,1313.0434782608695,Madhya Maharashtra,2000
Maharashtra,LATUR,Jowar,1997-98,Kharif,176800.0,Hectare,186200.0,Tonnes,1053.1674208144798,Matathwada,1997
Maharashtra,LATUR,Jowar,1998-99,Kharif,176700.0,Hectare,254400.0,Tonnes,1439.7283531409169,Matathwada,1998
Maharashtra,LATUR,Jowar,1998-99,Rabi,23500.0,Hectare,15300.0,Tonnes,651.0638297872341,Matathwada,1998
Maharashtra,LATUR,Jowar,1999-00,Kharif,178800.0,Hectare,242600.0,Tonnes,1356.8232662192395,Matathwada,1999
Maharashtra,LATUR,Jowar,1999-00,Rabi,25500.0,Hectare,20200.0,Tonnes,792.156862745098,Matathwada,1999
Maharashtra,LATUR,Jowar,2000-01,Kharif,179700.0,Hectare,224900.0,Tonnes,1251.530328324986,Matathwada,2000
Maharashtra,LATUR,Jowar,2000-01,Rabi,26000.0,Hectare,19400.0,Tonnes,746.1538461538462,Matathwada,2000
Maharashtra,NAGPUR,Jowar,1997-98,Kharif,58200.0,Hectare,51000.0,Tonnes,876.2886597938144,Vidarbha,1997
Maharashtra,NAGPUR,Jowar,1998-99,Kharif,54500.0,Hectare,55900.0,Tonnes,1025.6880733944954,Vidarbha,1998
Maharashtra,NAGPUR,Jowar,1998-99,Rabi,21500.0,Hectare,11500.0,Tonnes,534.8837209302325,Vidarbha,1998
Maharashtra,NAGPUR,Jowar,1999-00,Kharif,50500.0,Hectare,44300.0,Tonnes,877.2277227722773,Vidarbha,1999
Maharashtra,NAGPUR,Jowar,1999-00,Rabi,19300.0,Hectare,8300.0,Tonnes,430.0518134715025,Vidarbha,1999
Maharashtra,NAGPUR,Jowar,2000-01,Kharif,47500.0,Hectare,43900.0,Tonnes,924.2105263157896,Vidarbha,2000
Maharashtra,NANDED,Jowar,1997-98,Kharif,199500.0,Hectare,219500.0,Tonnes,1100.250626566416,Matathwada,1997
Maharashtra,NANDED,Jowar,1997-98,Rabi,35200.0,Hectare,20000.0,Tonnes,568.1818181818182,Matathwada,1997
Maharashtra,NANDED,Jowar,1998-99,Kharif,201700.0,Hectare,234400.0,Tonnes,1162.1219633118494,Matathwada,1998
Maharashtra,NANDED,Jowar,1998-99,Rabi,26600.0,Hectare,20600.0,Tonnes,774.4360902255639,Matathwada,1998
Maharashtra,NANDED,Jowar,1999-00,Kharif,202200.0,Hectare,265500.0,Tonnes,1313.0563798219584,Matathwada,1999
Maharashtra,NANDED,Jowar,1999-00,Rabi,26500.0,Hectare,27000.0,Tonnes,1018.8679245283021,Matathwada,1999
Maharashtra,NANDED,Jowar,2000-01,Kharif,209000.0,Hectare,256600.0,Tonnes,1227.7511961722487,Matathwada,2000
Maharashtra,NANDED,Jowar,2000-01,Rabi,30100.0,Hectare,21500.0,Tonnes,714.2857142857143,Matathwada,2000
Maharashtra,NANDURBAR,Jowar,2000-01,Kharif,36600.0,Hectare,25100.0,Tonnes,685.7923497267759,Madhya Maharashtra,2000
Maharashtra,NANDURBAR,Jowar,2000-01,Rabi,24900.0,Hectare,9300.0,Tonnes,373.4939759036144,Madhya Maharashtra,2000
Maharashtra,NASHIK,Jowar,1997-98,Kharif,14900.0,Hectare,18300.0,Tonnes,1228.1879194630872,Madhya Maharashtra,1997
Maharashtra,NASHIK,Jowar,1997-98,Rabi,35300.0,Hectare,22600.0,Tonnes,640.2266288951841,Madhya Maharashtra,1997
Maharashtra,NASHIK,Jowar,1998-99,Kharif,15500.0,Hectare,23100.0,Tonnes,1490.3225806451612,Madhya Maharashtra,1998
Maharashtra,NASHIK,Jowar,1998-99,Rabi,33000.0,Hectare,29100.0,Tonnes,881.8181818181819,Madhya Maharashtra,1998
Maharashtra,NASHIK,Jowar,1999-00,Kharif,14200.0,Hectare,15100.0,Tonnes,1063.3802816901407,Madhya Maharashtra,1999
Maharashtra,NASHIK,Jowar,1999-00,Rabi,33000.0,Hectare,23200.0,Tonnes,703.030303030303,Madhya Maharashtra,1999
Maharashtra,NASHIK,Jowar,2000-01,Kharif,12500.0,Hectare,10400.0,Tonnes,832.0,Madhya Maharashtra,2000
Maharashtra,NASHIK,Jowar,2000-01,Rabi,15200.0,Hectare,8000.0,Tonnes,526.3157894736842,Madhya Maharashtra,2000
Maharashtra,OSMANABAD,Jowar,1997-98,Kharif,91800.0,Hectare,57500.0,Tonnes,626.3616557734205,Matathwada,1997
Maharashtra,OSMANABAD,Jowar,1998-99,Kharif,98500.0,Hectare,94300.0,Tonnes,957.3604060913705,Matathwada,1998
Maharashtra,OSMANABAD,Jowar,1998-99,Rabi,186700.0,Hectare,147900.0,Tonnes,792.1799678628815,Matathwada,1998
Maharashtra,OSMANABAD,Jowar,1999-00,Kharif,87600.0,Hectare,81800.0,Tonnes,933.7899543378995,Matathwada,1999
Maharashtra,OSMANABAD,Jowar,1999-00,Rabi,213500.0,Hectare,181600.0,Tonnes,850.5854800936769,Matathwada,1999
Maharashtra,OSMANABAD,Jowar,2000-01,Kharif,89600.0,Hectare,113400.0,Tonnes,1265.625,Matathwada,2000
Maharashtra,OSMANABAD,Jowar,2000-01,Rabi,226600.0,Hectare,179400.0,Tonnes,791.7034421888791,Matathwada,2000
Maharashtra,PARBHANI,Jowar,1997-98,Kharif,182600.0,Hectare,255500.0,Tonnes,1399.2332968236585,Matathwada,1997
Maharashtra,PARBHANI,Jowar,1997-98,Rabi,171300.0,Hectare,57500.0,Tonnes,335.6684179801518,Matathwada,1997
Maharashtra,PARBHANI,Jowar,1998-99,Kharif,181600.0,Hectare,202500.0,Tonnes,1115.0881057268723,Matathwada,1998
Maharashtra,PARBHANI,Jowar,1998-99,Rabi,148300.0,Hectare,72400.0,Tonnes,488.1995954146999,Matathwada,1998
Maharashtra,PARBHANI,Jowar,1999-00,Kharif,101400.0,Hectare,137400.0,Tonnes,1355.0295857988167,Matathwada,1999
Maharashtra,PARBHANI,Jowar,1999-00,Rabi,138900.0,Hectare,109000.0,Tonnes,784.7372210223183,Matathwada,1999
Maharashtra,PARBHANI,Jowar,2000-01,Kharif,104500.0,Hectare,130600.0,Tonnes,1249.7607655502393,Matathwada,2000
Maharashtra,PARBHANI,Jowar,2000-01,Rabi,156100.0,Hectare,110100.0,Tonnes,705.3171044202434,Matathwada,2000
Maharashtra,PUNE,Jowar,1997-98,Kharif,4200.0,Hectare,5200.0,Tonnes,1238.0952380952378,Madhya Maharashtra,1997
Maharashtra,PUNE,Jowar,1997-98,Rabi,510800.0,Hectare,235000.0,Tonnes,460.0626468285043,Madhya Maharashtra,1997
Maharashtra,PUNE,Jowar,1998-99,Kharif,4000.0,Hectare,5600.0,Tonnes,1400.0,Madhya Maharashtra,1998
Maharashtra,PUNE,Jowar,1998-99,Rabi,387500.0,Hectare,207700.0,Tonnes,536.0,Madhya Maharashtra,1998
Maharashtra,PUNE,Jowar,1999-00,Kharif,3200.0,Hectare,2800.0,Tonnes,875.0,Madhya Maharashtra,1999
Maharashtra,PUNE,Jowar,1999-00,Rabi,483000.0,Hectare,343000.0,Tonnes,710.1449275362319,Madhya Maharashtra,1999
Maharashtra,PUNE,Jowar,2000-01,Kharif,3000.0,Hectare,2400.0,Tonnes,800.0,Madhya Maharashtra,2000
Maharashtra,PUNE,Jowar,2000-01,Rabi,487800.0,Hectare,202800.0,Tonnes,415.7441574415744,Madhya Maharashtra,2000
Maharashtra,SANGLI,Jowar,1997-98,Kharif,122300.0,Hectare,141700.0,Tonnes,1158.6263286999183,Madhya Maharashtra,1997
Maharashtra,SANGLI,Jowar,1997-98,Rabi,140300.0,Hectare,82500.0,Tonnes,588.0256593014967,Madhya Maharashtra,1997
Maharashtra,SANGLI,Jowar,1998-99,Kharif,123900.0,Hectare,220400.0,Tonnes,1778.8539144471347,Madhya Maharashtra,1998
Maharashtra,SANGLI,Jowar,1998-99,Rabi,141600.0,Hectare,79300.0,Tonnes,560.0282485875706,Madhya Maharashtra,1998
Maharashtra,SANGLI,Jowar,1999-00,Kharif,126600.0,Hectare,159500.0,Tonnes,1259.8736176935229,Madhya Maharashtra,1999
Maharashtra,SANGLI,Jowar,1999-00,Rabi,151000.0,Hectare,121000.0,Tonnes,801.3245033112582,Madhya Maharashtra,1999
Maharashtra,SANGLI,Jowar,2000-01,Kharif,131900.0,Hectare,169100.0,Tonnes,1282.0318423047763,Madhya Maharashtra,2000
Maharashtra,SANGLI,Jowar,2000-01,Rabi,155000.0,Hectare,82100.0,Tonnes,529.6774193548387,Madhya Maharashtra,2000
Maharashtra,SATARA,Jowar,1997-98,Kharif,67500.0,Hectare,96900.0,Tonnes,1435.5555555555557,Madhya Maharashtra,1997
Maharashtra,SATARA,Jowar,1997-98,Rabi,144000.0,Hectare,86900.0,Tonnes,603.4722222222222,Madhya Maharashtra,1997
Maharashtra,SATARA,Jowar,1998-99,Rabi,141300.0,Hectare,143900.0,Tonnes,1018.4005661712667,Madhya Maharashtra,1998
Maharashtra,SATARA,Jowar,1999-00,Rabi,146100.0,Hectare,133900.0,Tonnes,916.4955509924708,Madhya Maharashtra,1999
Maharashtra,SATARA,Jowar,2000-01,Kharif,66700.0,Hectare,117100.0,Tonnes,1755.6221889055473,Madhya Maharashtra,2000
Maharashtra,SATARA,Jowar,2000-01,Rabi,143500.0,Hectare,73200.0,Tonnes,510.1045296167247,Madhya Maharashtra,2000
Maharashtra,SOLAPUR,Jowar,1997-98,Kharif,1300.0,Hectare,1300.0,Tonnes,1000.0,Madhya Maharashtra,1997
Maharashtra,SOLAPUR,Jowar,1998-99,Kharif,1300.0,Hectare,900.0,Tonnes,692.3076923076923,Madhya Maharashtra,1998
Maharashtra,SOLAPUR,Jowar,1998-99,Rabi,481600.0,Hectare,224800.0,Tonnes,466.7774086378737,Madhya Maharashtra,1998
Maharashtra,SOLAPUR,Jowar,1999-00,Kharif,2100.0,Hectare,1300.0,Tonnes,619.047619047619,Madhya Maharashtra,1999
Maharashtra,SOLAPUR,Jowar,1999-00,Rabi,699900.0,Hectare,353800.0,Tonnes,505.5007858265467,Madhya Maharashtra,1999
Maharashtra,SOLAPUR,Jowar,2000-01,Kharif,2100.0,Hectare,1600.0,Tonnes,761.9047619047618,Madhya Maharashtra,2000
Maharashtra,SOLAPUR,Jowar,2000-01,Rabi,636700.0,Hectare,285200.0,Tonnes,447.9346631066436,Madhya Maharashtra,2000
Maharashtra,WARDHA,Jowar,1997-98,Kharif,61100.0,Hectare,46300.0,Tonnes,757.7741407528642,Vidarbha,1997
Maharashtra,WARDHA,Jowar,1998-99,Kharif,54100.0,Hectare,58200.0,Tonnes,1075.7855822550832,Vidarbha,1998
Maharashtra,WARDHA,Jowar,1998-99,Rabi,2000.0,Hectare,700.0,Tonnes,350.0,Vidarbha,1998
Maharashtra,WARDHA,Jowar,1999-00,Kharif,48500.0,Hectare,38500.0,Tonnes,793.8144329896907,Vidarbha,1999
Maharashtra,WARDHA,Jowar,1999-00,Rabi,2100.0,Hectare,900.0,Tonnes,428.5714285714285,Vidarbha,1999
Maharashtra,WARDHA,Jowar,2000-01,Kharif,43100.0,Hectare,43900.0,Tonnes,1018.5614849187937,Vidarbha,2000
Maharashtra,WASHIM,Jowar,1999-00,Kharif,71600.0,Hectare,96100.0,Tonnes,1342.1787709497205,Vidarbha,1999
Maharashtra,WASHIM,Jowar,1999-00,Rabi,1600.0,Hectare,1000.0,Tonnes,625.0,Vidarbha,1999
Maharashtra,WASHIM,Jowar,2000-01,Kharif,66800.0,Hectare,79900.0,Tonnes,1196.1077844311376,Vidarbha,2000
Maharashtra,WASHIM,Jowar,2000-01,Rabi,1500.0,Hectare,1000.0,Tonnes,666.6666666666666,Vidarbha,2000
Maharashtra,YAVATMAL,Jowar,1997-98,Kharif,160700.0,Hectare,116200.0,Tonnes,723.0864965774736,Vidarbha,1997
Maharashtra,YAVATMAL,Jowar,1998-99,Kharif,157300.0,Hectare,223700.0,Tonnes,1422.1233312142406,Vidarbha,1998
Maharashtra,YAVATMAL,Jowar,1998-99,Rabi,100.0,Hectare,100.0,Tonnes,1000.0,Vidarbha,1998
Maharashtra,YAVATMAL,Jowar,1999-00,Kharif,153500.0,Hectare,184200.0,Tonnes,1200.0,Vidarbha,1999
Maharashtra,YAVATMAL,Jowar,2000-01,Kharif,154400.0,Hectare,170200.0,Tonnes,1102.3316062176166,Vidarbha,2000
Maharashtra,YAVATMAL,Jowar,2000-01,Rabi,100.0,Hectare,100.0,Tonnes,1000.0,Vidarbha,2000
Maharashtra,AHMEDNAGAR,Maize,2001-02,Kharif,6400.0,Hectare,9800.0,Tonnes,1531.25,Madhya Maharashtra,2001
Maharashtra,AHMEDNAGAR,Maize,2001-02,Rabi,12300.0,Hectare,22600.0,Tonnes,1837.3983739837402,Madhya Maharashtra,2001
Maharashtra,AHMEDNAGAR,Maize,2001-02,Summer,1500.0,Hectare,2100.0,Tonnes,1400.0,Madhya Maharashtra,2001
Maharashtra,AHMEDNAGAR,Maize,2002-03,Kharif,7000.0,Hectare,12300.0,Tonnes,1757.142857142857,Madhya Maharashtra,2002
Maharashtra,AHMEDNAGAR,Maize,2002-03,Rabi,11700.0,Hectare,9100.0,Tonnes,777.7777777777778,Madhya Maharashtra,2002
Maharashtra,AHMEDNAGAR,Maize,2002-03,Summer,1100.0,Hectare,1800.0,Tonnes,1636.3636363636365,Madhya Maharashtra,2002
Maharashtra,AHMEDNAGAR,Maize,2003-04,Kharif,6700.0,Hectare,6400.0,Tonnes,955.2238805970148,Madhya Maharashtra,2003
Maharashtra,AKOLA,Maize,2001-02,Kharif,400.0,Hectare,1000.0,Tonnes,2500.0,Vidarbha,2001
Maharashtra,AKOLA,Maize,2002-03,Kharif,500.0,Hectare,1000.0,Tonnes,2000.0,Vidarbha,2002
Maharashtra,AKOLA,Maize,2003-04,Kharif,700.0,Hectare,1500.0,Tonnes,2142.8571428571427,Vidarbha,2003
Maharashtra,AKOLA,Maize,2003-04,Rabi,100.0,Hectare,100.0,Tonnes,1000.0,Vidarbha,2003
Maharashtra,AMRAVATI,Maize,2001-02,Kharif,900.0,Hectare,2300.0,Tonnes,2555.5555555555557,Vidarbha,2001
Maharashtra,AMRAVATI,Maize,2001-02,Summer,200.0,Hectare,300.0,Tonnes,1500.0,Vidarbha,2001
Maharashtra,AMRAVATI,Maize,2002-03,Kharif,900.0,Hectare,1800.0,Tonnes,2000.0,Vidarbha,2002
Maharashtra,AMRAVATI,Maize,2003-04,Kharif,1200.0,Hectare,2600.0,Tonnes,2166.6666666666665,Vidarbha,2003
Maharashtra,AURANGABAD,Maize,2001-02,Kharif,75700.0,Hectare,149400.0,Tonnes,1973.5799207397624,Matathwada,2001
Maharashtra,AURANGABAD,Maize,2001-02,Rabi,2000.0,Hectare,3700.0,Tonnes,1850.0,Matathwada,2001
Maharashtra,AURANGABAD,Maize,2001-02,Summer,200.0,Hectare,300.0,Tonnes,1500.0,Matathwada,2001
Maharashtra,AURANGABAD,Maize,2002-03,Kharif,82000.0,Hectare,204700.0,Tonnes,2496.3414634146343,Matathwada,2002
Maharashtra,AURANGABAD,Maize,2002-03,Rabi,1700.0,Hectare,2900.0,Tonnes,1705.8823529411764,Matathwada,2002
Maharashtra,AURANGABAD,Maize,2002-03,Summer,300.0,Hectare,500.0,Tonnes,1666.6666666666667,Matathwada,2002
Maharashtra,AURANGABAD,Maize,2003-04,Kharif,90400.0,Hectare,189900.0,Tonnes,2100.663716814159,Matathwada,2003
Maharashtra,AURANGABAD,Maize,2003-04,Rabi,2100.0,Hectare,5200.0,Tonnes,2476.190476190476,Matathwada,2003
Maharashtra,BEED,Maize,2001-02,Kharif,1500.0,Hectare,1000.0,Tonnes,666.6666666666666,Matathwada,2001
Maharashtra,BEED,Maize,2001-02,Rabi,2000.0,Hectare,3700.0,Tonnes,1850.0,Matathwada,2001
Maharashtra,BEED,Maize,2001-02,Summer,700.0,Hectare,1000.0,Tonnes,1428.5714285714287,Matathwada,2001
Maharashtra,BEED,Maize,2002-03,Kharif,3200.0,Hectare,3300.0,Tonnes,1031.25,Matathwada,2002
Maharashtra,BEED,Maize,2002-03,Rabi,2000.0,Hectare,1300.0,Tonnes,650.0,Matathwada,2002
Maharashtra,BEED,Maize,2002-03,Summer,400.0,Hectare,600.0,Tonnes,1500.0,Matathwada,2002
Maharashtra,BEED,Maize,2003-04,Kharif,3400.0,Hectare,2400.0,Tonnes,705.8823529411765,Matathwada,2003
Maharashtra,BHANDARA,Maize,2002-03,Kharif,100.0,Hectare,200.0,Tonnes,2000.0,Vidarbha,2002
Maharashtra,BHANDARA,Maize,2003-04,Kharif,100.0,Hectare,200.0,Tonnes,2000.0,Vidarbha,2003
Maharashtra,BULDHANA,Maize,2001-02,Kharif,21100.0,Hectare,52100.0,Tonnes,2469.1943127962086,Vidarbha,2001
Maharashtra,BULDHANA,Maize,2001-02,Rabi,400.0,Hectare,700.0,Tonnes,1750.0,Vidarbha,2001
Maharashtra,BULDHANA,Maize,2001-02,Summer,100.0,Hectare,100.0,Tonnes,1000.0,Vidarbha,2001
Maharashtra,BULDHANA,Maize,2002-03,Kharif,25100.0,Hectare,51600.0,Tonnes,2055.7768924302786,Vidarbha,2002
Maharashtra,BULDHANA,Maize,2002-03,Rabi,500.0,Hectare,600.0,Tonnes,1200.0,Vidarbha,2002
Maharashtra,BULDHANA,Maize,2002-03,Summer,100.0,Hectare,100.0,Tonnes,1000.0,Vidarbha,2002
Maharashtra,BULDHANA,Maize,2003-04,Kharif,25900.0,Hectare,55500.0,Tonnes,2142.8571428571427,Vidarbha,2003
Maharashtra,BULDHANA,Maize,2003-04,Rabi,1200.0,Hectare,2200.0,Tonnes,1833.3333333333333,Vidarbha,2003
Maharashtra,DHULE,Maize,2001-02,Kharif,6400.0,Hectare,11500.0,Tonnes,1796.875,Madhya Maharashtra,2001
Maharashtra,DHULE,Maize,2001-02,Rabi,600.0,Hectare,1100.0,Tonnes,1833.3333333333333,Madhya Maharashtra,2001
Maharashtra,DHULE,Maize,2001-02,Summer,100.0,Hectare,100.0,Tonnes,1000.0,Madhya Maharashtra,2001
Maharashtra,DHULE,Maize,2002-03,Kharif,7600.0,Hectare,14100.0,Tonnes,1855.2631578947369,Madhya Maharashtra,2002
Maharashtra,DHULE,Maize,2002-03,Rabi,800.0,Hectare,1200.0,Tonnes,1500.0,Madhya Maharashtra,2002
Maharashtra,DHULE,Maize,2003-04,Kharif,8600.0,Hectare,25400.0,Tonnes,2953.4883720930234,Madhya Maharashtra,2003
Maharashtra,DHULE,Maize,2003-04,Rabi,800.0,Hectare,1700.0,Tonnes,2125.0,Madhya Maharashtra,2003
Maharashtra,GADCHIROLI,Maize,2001-02,Kharif,2000.0,Hectare,5200.0,Tonnes,2600.0,Vidarbha,2001
Maharashtra,GADCHIROLI,Maize,2001-02,Rabi,200.0,Hectare,400.0,Tonnes,2000.0,Vidarbha,2001
Maharashtra,GADCHIROLI,Maize,2002-03,Kharif,2100.0,Hectare,4300.0,Tonnes,2047.6190476190475,Vidarbha,2002
Maharashtra,GADCHIROLI,Maize,2002-03,Rabi,200.0,Hectare,200.0,Tonnes,1000.0,Vidarbha,2002
Maharashtra,GADCHIROLI,Maize,2003-04,Kharif,2400.0,Hectare,5100.0,Tonnes,2125.0,Vidarbha,2003
Maharashtra,GADCHIROLI,Maize,2003-04,Rabi,300.0,Hectare,600.0,Tonnes,2000.0,Vidarbha,2003
Maharashtra,GONDIA,Maize,2001-02,Kharif,200.0,Hectare,500.0,Tonnes,2500.0,Vidarbha,2001
Maharashtra,GONDIA,Maize,2002-03,Kharif,100.0,Hectare,200.0,Tonnes,2000.0,Vidarbha,2002
Maharashtra,GONDIA,Maize,2002-03,Summer,100.0,Hectare,100.0,Tonnes,1000.0,Vidarbha,2002
Maharashtra,GONDIA,Maize,2003-04,Kharif,200.0,Hectare,400.0,Tonnes,2000.0,Vidarbha,2003
Maharashtra,HINGOLI,Maize,2001-02,Kharif,200.0,Hectare,400.0,Tonnes,2000.0,Matathwada,2001
Maharashtra,HINGOLI,Maize,2001-02,Rabi,100.0,Hectare,200.0,Tonnes,2000.0,Matathwada,2001
Maharashtra,HINGOLI,Maize,2001-02,Summer,100.0,Hectare,100.0,Tonnes,1000.0,Matathwada,2001
Maharashtra,HINGOLI,Maize,2002-03,Kharif,600.0,Hectare,1000.0,Tonnes,1666.6666666666667,Matathwada,2002
Maharashtra,HINGOLI,Maize,2002-03,Rabi,100.0,Hectare,100.0,Tonnes,1000.0,Matathwada,2002
Maharashtra,HINGOLI,Maize,2002-03,Summer,100.0,Hectare,100.0,Tonnes,1000.0,Matathwada,2002
Maharashtra,HINGOLI,Maize,2003-04,Rabi,200.0,Hectare,300.0,Tonnes,1500.0,Matathwada,2003
Maharashtra,JALGAON,Maize,2001-02,Kharif,9400.0,Hectare,17200.0,Tonnes,1829.7872340425527,Madhya Maharashtra,2001
Maharashtra,JALGAON,Maize,2001-02,Rabi,300.0,Hectare,600.0,Tonnes,2000.0,Madhya Maharashtra,2001
Maharashtra,JALGAON,Maize,2001-02,Summer,200.0,Hectare,300.0,Tonnes,1500.0,Madhya Maharashtra,2001
Maharashtra,JALGAON,Maize,2002-03,Kharif,13600.0,Hectare,39200.0,Tonnes,2882.3529411764707,Madhya Maharashtra,2002
Maharashtra,JALGAON,Maize,2002-03,Rabi,300.0,Hectare,500.0,Tonnes,1666.6666666666667,Madhya Maharashtra,2002
Maharashtra,JALGAON,Maize,2002-03,Summer,400.0,Hectare,500.0,Tonnes,1250.0,Madhya Maharashtra,2002
Maharashtra,JALGAON,Maize,2003-04,Rabi,1100.0,Hectare,2100.0,Tonnes,1909.0909090909088,Madhya Maharashtra,2003
Maharashtra,JALNA,Maize,2001-02,Kharif,38600.0,Hectare,56800.0,Tonnes,1471.502590673575,Matathwada,2001
Maharashtra,JALNA,Maize,2001-02,Rabi,2500.0,Hectare,4600.0,Tonnes,1840.0,Matathwada,2001
Maharashtra,JALNA,Maize,2001-02,Summer,100.0,Hectare,100.0,Tonnes,1000.0,Matathwada,2001
Maharashtra,JALNA,Maize,2002-03,Kharif,54400.0,Hectare,119300.0,Tonnes,2193.0147058823527,Matathwada,2002
Maharashtra,JALNA,Maize,2002-03,Rabi,3100.0,Hectare,3500.0,Tonnes,1129.0322580645163,Matathwada,2002
Maharashtra,JALNA,Maize,2002-03,Summer,300.0,Hectare,500.0,Tonnes,1666.6666666666667,Matathwada,2002
Maharashtra,JALNA,Maize,2003-04,Kharif,57900.0,Hectare,154700.0,Tonnes,2671.8480138169257,Matathwada,2003
Maharashtra,JALNA,Maize,2003-04,Rabi,3300.0,Hectare,7200.0,Tonnes,2181.8181818181815,Matathwada,2003
